text,label,error_type,confidence,variability,correctness,forgetfulness,category
"Идя вдоль берега, морской воздух приятно освежал наши лица.",0,Syntax,0.7255355928625379,0.35232182598868633,5.0,0.0,ambiguous
Он не был там и разу.,0,Semantics,0.7255496829748154,0.2916391767121465,6.0,0.0,ambiguous
"Два механизма сплелись в один, образуя подобие низкого колченогого стула, из брюха которого болталась пара лопнутых пружин – боевые манипуляторы.",0,Morphology,0.7256103541169848,0.34453380340791373,5.0,0.0,ambiguous
"По словам его жены, Ростоцкий целый день жалуется на сердце, однако машину повел сам.",0,Syntax,0.7258527874946594,0.356152746877,5.0,0.0,ambiguous
Вблизи от горы стояла сакля.,0,Semantics,0.7258656972220966,0.3602759881213343,5.0,0.0,ambiguous
"Торговля реальными деньгами на виртуальном рынке выросла, чтобы стать многомиллионной индустрией долларов.",0,Semantics,0.7266669826848167,0.22677721302288342,6.0,0.0,ambiguous
Вдали дважды белел парусник.,0,Semantics,0.7270611503294536,0.3337657879440093,5.0,0.0,ambiguous
"Наверное, я казался себе смешным.",0,Semantics,0.7272284201213292,0.3764650046332236,5.0,0.0,ambiguous
"Они подвинулись, и я получил место рядом с ними.",0,Semantics,0.727356304015432,0.3068027590398688,5.0,0.0,ambiguous
"Посмотрите, меня действительно не интересует.",0,Syntax,0.7273778372577259,0.37434335167680927,5.0,0.0,ambiguous
"Он по жизни, так что эта ситуация тоже не будет исключением, ни на что внимания не обращает.",0,Syntax,0.7274042240210942,0.34841229727396933,5.0,0.0,ambiguous
Только ты можешь дать мне ненависть.,0,Semantics,0.7275610310690743,0.3312102356927088,5.0,0.0,ambiguous
Один случай внезапно подтверждает мои догадки.,0,Semantics,0.7276665578995433,0.3946432750402224,5.0,0.0,ambiguous
Мы имели возможность работать каждому со своим материалом.,0,Syntax,0.7276773708207267,0.18345432105008097,6.0,1.0,ambiguous
МВД арестовало его городским управлением внутренних дел.,0,Syntax,0.7278114823358399,0.38488151647124863,5.0,0.0,ambiguous
"Группы J-Hip-Hop, такие как ORANGE RANGE и Кэцумэйси назвали лидеров фестиваля в 2018 году.",1,0,0.7279312440327236,0.26154326235356423,5.0,0.0,ambiguous
Завтра мы слышим оперу.,0,Semantics,0.7283425394977842,0.3055486143190109,5.0,0.0,ambiguous
В понедельник в Москве хоронили известных программиста и журналиста Владимира Сухомлина.,0,Syntax,0.7283779595579419,0.3146882783708225,5.0,0.0,ambiguous
Он дал ему одобрение.,0,Semantics,0.7283990063837597,0.37687655655051056,5.0,0.0,ambiguous
Такой поступок возмутил бы кого-нибудь.,0,Semantics,0.7284759134054184,0.3362867888156097,5.0,0.0,ambiguous
"Занятий, мне жаль, не будет.",0,Semantics,0.7288420051336288,0.34132227802887716,5.0,0.0,ambiguous
"Мне давали квартиру поблизости от химического завода, но я отказался.",0,Semantics,0.7292930175151143,0.392393507332055,5.0,0.0,ambiguous
Всплеск сносил здания с их фундаментов и демонтировал их.,0,Semantics,0.7293445872409003,0.3433456349809522,5.0,0.0,ambiguous
Я не обнаруживал признаков жизни.,0,Semantics,0.7295894143836839,0.4131154399631018,5.0,0.0,ambiguous
"Соседи видели, как я белею у подъезда.",0,Semantics,0.7296700892703873,0.36468893281272635,5.0,0.0,ambiguous
"Кажется, кто-нибудь стучит.",0,Semantics,0.730032239641462,0.33879803184709495,5.0,0.0,ambiguous
"Зине кажется, что черта с два он придет.",0,Semantics,0.7302634971482413,0.2088690649572357,6.0,0.0,ambiguous
Том больше не выходит с Марией.,0,Semantics,0.7307153876338687,0.3539648951621942,5.0,0.0,ambiguous
"Я думаю, что он хоть пальцем пошевелит, чтобы помочь тебе.",0,Semantics,0.7307346612215042,0.31912827460848314,5.0,0.0,ambiguous
Задавал ли он тебе всякие каверзные вопросы?,0,Semantics,0.7307600740875516,0.3736017514501358,5.0,0.0,ambiguous
"В домах, площадях, парках было совсем темно, стояла глубокая ночь, от которой веяло чем-то загадочным и таинственным.",0,Syntax,0.7309558859893254,0.38470969981163083,5.0,0.0,ambiguous
"Звёзды на плечах символизируют честность и достоинство человека, живущего по его принципам.",0,Syntax,0.7311155923775264,0.30329929345943,5.0,1.0,ambiguous
"Мы должны родить Мари до тех пор, пока она не будет в порядке.",0,Hallucination,0.7314626361642566,0.3207894503199682,5.0,0.0,ambiguous
"Эту иконку надо было класть отцу под подушку, и тогда он быстро выздоровит.",0,Morphology,0.7315571446503911,0.3694433978099297,5.0,0.0,ambiguous
Это сочетание не имеет смысл.,0,Semantics,0.7315613670008523,0.3713982549952774,5.0,0.0,ambiguous
Мусин без причины не отказался приходить в суд на обжалование ареста.,0,Semantics,0.7316379653556007,0.3504217347961545,5.0,0.0,ambiguous
"Одним словом, мне невыразимо тяжело было иметь с ним всякие отношения.",0,Semantics,0.7317959495953151,0.3423314110438357,5.0,0.0,ambiguous
Поселок расположен вдалеке от реки.,0,Semantics,0.7322320427213397,0.3105390735210633,5.0,0.0,ambiguous
Он сейчас заходит к приятелю.,0,Semantics,0.7323563907827649,0.3478498526854144,5.0,0.0,ambiguous
Я не воспринимаю этой музыки.,1,0,0.7324069908687046,0.26507975706329173,6.0,1.0,ambiguous
"Она долго бежала рядом с забором, а потом повернула налево.",0,Semantics,0.7324790699141366,0.2823970981663321,4.0,1.0,ambiguous
Он получил недовольство собой.,0,Semantics,0.7325862348079681,0.3365245806017906,5.0,0.0,ambiguous
"Следите за своим ртом, или вы его получите.",0,Hallucination,0.732713201216289,0.3355015991767145,5.0,0.0,ambiguous
"Я стою поблизости от Центризбиркома и наблюдаю за тем, что происходит у входа.",0,Semantics,0.7327393932001931,0.36139812167236995,5.0,0.0,ambiguous
Но Коле не помог его иноверец.,0,Syntax,0.7328447295086724,0.32643430928095557,5.0,0.0,ambiguous
Я не прогоняю этой женщины.,0,Semantics,0.733062710080828,0.38467941930725463,5.0,0.0,ambiguous
"Он пробежал эту дистанцию за 10 секунд и, таким образом, взял преимущество над своими соперниками.",0,Semantics,0.7331831072057996,0.36562207921620465,5.0,0.0,ambiguous
В это время мы сидели за столом и обедали.,1,0,0.7332602334874017,0.3273372746331896,5.0,1.0,ambiguous
"Тот, кто сначала взял обязательство каждый день отжиматься на один раз больше и выполняет его, становится сильным!",1,0,0.7333145311900547,0.30138079581286586,5.0,1.0,ambiguous
